"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Bob Fosse","Robert Alan Arthur","Robert Alan Arthur, Bob Fosse","20th Century Fox","Columbia Pictures, Twentieth Century Fox","R","Drama, Musical","English","Jan 1, 1979, Wide","Aug 3, 2004","2h 3m","Surround, Dolby Stereo","Flat (1.85:1)","When he is not planning for his upcoming stage musical or working on his Hollywood film, choreographer/director Joe Gideon (Roy Scheider) is popping pills and sleeping with a seemingly endless line of women. The physical and mental stress begins to take a toll on the ragged perfectionist. Soon, he must decide whether or not his non-stop work schedule and hedonistic lifestyle are worth risking his life. The film is a semi-autobiographical tale written and directed by the legendary Bob Fosse.",87,85,"All That Jazz"
