"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Leo McCarey","Arthur Hornblow Jr.","Paramount Pictures","Paramount Pictures","Comedy","English","Mar 8, 1935, Wide","Feb 12, 2014","1h 32m","In Paris at the dawn of the 20th century, the Earl of Burnstead (Roland Young) accidentally loses his faithful valet, Ruggles (Charles Laughton), to gauche American rancher Egbert Floud (Charlie Ruggles) in a drunken late-night poker game. Resettled in the Wild West town of Red Gap, Washington, Ruggles' proper bearing leads him to become mistaken for a British aristocrat and military hero, to the potential embarrassment of Egbert's snobbish wife, Effie (Mary Boland).",100,89,"Ruggles of Red Gap"
