"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ken Kwapis","Joe Wizan, Todd Black","John Hopkins, Bruce Graham","20th Century Fox","20th Century Fox","PG","Kids & Family, Comedy","English","Jan 12, 1996, Original","Mar 1, 2013","$8.5M","1h 28m","Surround, Stereo","Robert Grant (Jason Alexander) is the concierge of the elegant Majestic Hotel. With inspectors due for a surprise visit, the Majestic's owner, Mrs. Dubrow (Faye Dunaway), puts extra pressure on Robert to keep the establishment running flawlessly. Robert, hoping to be rewarded with some time off of work to relax with his sons (Eric Lloyd, Graham Sack), vows to put the utmost care into his duties -- a task that's complicated by one guest's unruly, light-fingered orangutan, Dunston.",17,41,"Dunston Checks In"
