"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Henry Selick","Tim Burton, Denise Di Novi, Kathleen Gavin","Michael McDowell, Caroline Thompson","Touchstone Pictures","Touchstone Pictures, Skellington Productions","PG (Some Scary Images)","Kids & Family, Holiday, Fantasy, Comedy, Animation","English","Oct 29, 1993, Wide","Oct 16, 2020","Jan 1, 2014","$86.1M","1h 15m","Surround, Dolby SR, Dolby Digital, Dolby Stereo","Flat (1.85:1)","The film follows the misadventures of Jack Skellington, Halloweentown's beloved pumpkin king, who has become bored with the same annual routine of frightening people in the ""real world."" When Jack accidentally stumbles on Christmastown, all bright colors and warm spirits, he gets a new lease on life -- he plots to bring Christmas under his control by kidnapping Santa Claus and taking over the role. But Jack soon discovers even the best-laid plans of mice and skeleton men can go seriously awry.",95,92,"The Nightmare Before Christmas"
