"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Akira Kurosawa","Akira Kurosawa, Sojiro Motoki","Shinobu Hashimoto, Ryûzô Kikushima, Akira Kurosawa, Hideo Oguni","Toho Company Ltd., Kurosawa Production","Drama","Japanese","Nov 22, 1957, Wide","Nov 17, 2016","1h 48m","Mono","Academy (1.33:1)","Returning to their lord's castle, samurai warriors Washizu (Toshirô Mifune) and Miki (Minoru Chiaki) are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji (Isuzu Yamada), presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",96,93,"Throne of Blood"
