"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Kenneth Johnson","Quincy Jones, David Salzman, Joel Simon","Warner Bros.","Warner Bros.","PG-13","Fantasy, Action, Adventure","English","Aug 15, 1997, Wide","Jan 1, 2009","$1.7M","1h 37m","Surround","Former Army scientists (Shaquille O'Neal, Annabeth Gish), one in a steel suit, team up in Los Angeles against another (Judd Nelson) who turned bad.",8,19,"Steel"
