"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"René Clément","Paul Graetz","Gore Vidal, Francis Ford Coppola","Paramount Pictures","Marianne Productions, Transcontinental Films","War","English","Nov 10, 1966, Original","Dec 1, 2014","2h 53m","Near the end of World War II, Gen. Dietrich von Choltitz (Jean-Paul Belmondo) receives orders to burn down Paris if it becomes clear the Allies are going to invade, or if he cannot maintain control of the city. After much contemplation Choltitz decides to ignore his orders, enraging the Germans and giving hope to various resistance factions that the city will be liberated. Choltitz, along with Swedish diplomat Raoul Nordling (Leslie Caron), helps a resistance leader (Alain Delon) organize his forces.",75,71,"Is Paris Burning?"
