"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Andrew Desmond","Laurent Fumeron, Daniel Goroshko, Julien Loeffler, Rodolphe Sanzé, Sergey Selyanov, Fabrice Smadja","Andrew Desmond","Horror, Mystery & Thriller","English","Dec 24, 2019","1h 28m","A gifted musician inherits a mansion after her long-lost father dies under mysterious circumstances. She soon discovers that his last musical masterpiece contains cryptic symbols that unravel an evil secret.",48,65,"The Sonata"
