"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Krzysztof Kieslowski","Marin Karmitz","Krzysztof Kieslowski, Krzysztof Piesiewicz","Tor Film Production, MK2 Films, Ced Productions, France 3 Cinéma, CAB Productions","R","Drama","French (France)","Dec 3, 1993, Original","Mar 11, 2017","$539.2K","1h 37m","Surround","Julie (Juliette Binoche) is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier (Benoît Régent), an old friend who harbors a secret love for her, and who could draw her back to reality.",96,93,"Three Colors: Blue"
