"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Roger Corman","Roger Corman","Jack Nicholson","Paramount Pictures, MGM/UA Home Entertainment Inc.","American International Pictures (AIP)","Fantasy","English","Aug 23, 1967, Original","May 4, 2017","$29.5K","1h 25m","Mono","Paul (Peter Fonda), a director saddened by his failed marriage and unsatisfied with his work, is looking to start over. His friend, the cool, sage-like John (Bruce Dern), suggests that an LSD trip is exactly what Paul needs to get out of his rut. Paul decides to indulge, and experiences visions that are alternately beautiful and terrifying. His hallucinations, which include a carnival populated by dwarfs, bizarrely erotic encounters and even his own death, radically reshape his consciousness.",39,52,"The Trip"
