"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Pan Nalin","Karl Baumgartner, Christophe Friedel","Pan Nalin, Tim Baker, Pan Nalin","Miramax Films","Paradis Film, Miramax, Pandora Filmproduktion, Fandango","R","Drama, Romance","Tibetan","Jul 18, 2003, Original","Feb 19, 2021","2h 18m","Dolby SR, Dolby Digital, Dolby A, Dolby Stereo","Scope (2.35:1)","After undergoing 36 months of continuous meditation, Buddhist monk Tashi (Shawn Ku) arrives at a prominent monastery and promptly has a troubling revelation -- he wants to experience sex. When Tashi fails to squelch his growing desire to explore life's carnal pleasures, he leaves the monastery behind. But, as he struggles to adjust after his sudden marriage to local peasant Pima (Christy Chung), he realizes he may lack the tools necessary to cope with everyday troubles and temptations.",100,89,"Samsara"
