"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Nick Cassavetes","Sidney Kimmel, Chuck Pacheco","Nick Cassavetes","Universal Pictures","Sidney Kimmel Entertainment","R (Nudity|Language|Pervasive Drug Use|Sexuality|Strong Violence)","Drama, Crime","English","Jan 12, 2007, Wide","May 8, 2015","$15.2M","1h 58m","Dolby SRD, DTS, SDDS","Scope (2.35:1)","Teenage dealer Johnny Truelove (Emile Hirsch) and his friends kidnap the impressionable younger brother (Anton Yelchin) of a junkie (Ben Foster) who refuses to pay his drug debt. Things change unexpectedly when Frankie (Justin Timberlake), one of Johnny's pals, befriends the youth.",55,67,"Alpha Dog"
