"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Aron Gaudet, Gita Pullapilly","Kavita Pullapilly","Aron Gaudet, Gita Pullapilly","Tribeca Film","Sunny Side Up Films","Drama","English","Apr 25, 2014, Limited","Dec 17, 2014","$28.1K","1h 56m","Two teenage friends take different paths to realize their dreams in the big city.",62,64,"Beneath the Harvest Sky"
