"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Federico Fellini","Alberto Grimaldi","Federico Fellini, Petronius, Brunello Rondi, Bernardino Zapponi","United Artists","United Artists","R","Drama, LGBTQ+","Italian","Sep 3, 1969, Original","Mar 11, 1970","Apr 10, 2001","2h 8m","Mono","35mm","After his young lover, Gitone (Max Born), leaves him for another man, Encolpio (Martin Potter) decides to kill himself, but a sudden earthquake destroys his home before he has a chance to do so. Now wandering around Rome in the time of Nero, Encolpio encounters one bizarre and surreal scene after another. He's invited to a poetry reading that ends in violence; is taken hostage by pirates; and is even forced to battle a gladiator disguised as a minotaur in a giant labyrinth.",76,75,"Satyricon"
