"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Atom Egoyan","Robert Lantos","Atom Egoyan","Ego Film Arts, Serendipity Point Films","R","Drama","English","Jan 1, 2012","$871.5K","1h 48m","An ambitious reporter (Alison Lohman) probes the reasons behind the sudden split of a 1950s comedy team (Kevin Bacon, Colin Firth).",41,46,"Where the Truth Lies"
