"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Stephen Kessler","Jerry Weintraub","Elisa Bell","Warner Bros., Jerry Weintraub Productions","PG","Comedy","English","Jan 15, 2008","$36.4M","1h 35m","Surround","The Griswolds are off on a family outing to Las Vegas, where they each have their own misadventures. Hapless dad Clark Griswold (Chevy Chase) immediately starts losing money at blackjack, while his wife, Ellen (Beverly D'Angelo), develops a crush on lounge performer Wayne Newton (Wayne Newton). Elsewhere, young Rusty (Ethan Embry) is enthusiastically playing dice, and his sister, Audrey (Marisol Nichols), winds up in seedy nightclubs. Can the family reunite and stay out of trouble?",15,51,"Vegas Vacation"
