"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Arjun Mukerjee","Farhan Akhtar, Ritesh Sidhwani, Priya Sreedharan","Althea Kaushal","Drama","Hindi","1h 40m","Dark secrets and past regrets are revealed in a small town.",64,40,"3 Storeys"
