"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Yates","Martin Erlichman, Stanley Shapiro","Columbia","PG","Comedy","English","Sep 28, 2010","1h 30m","A young married couple, Henrietta (Barbra Streisand) and Pete Robbins (Michael Sarrazin), are far from wealthy on Pete's cabdriver salary in Brooklyn, N.Y. When Pete needs $3,000 to follow through on a stock market tip, Henrietta decides to secretly go to a loan shark for the money, since the bank won't help them. As it turns out, the tip is a dud, and Henrietta is left in serious debt to some dangerous people. Now, she needs to scramble to pay back what she owes before she gets whacked.",50,53,"For Pete's Sake"
