"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Myra Paci","Myra Paci, Janet Grillo, Ruth Charny","Myra Paci","Sundance Channel Home Entertainment","Centre Street Productions","R","Drama","English","Jun 24, 2002, Wide","Mar 22, 2005","1h 25m","Surround","After her father dies, a young woman (Susan May Pratt) travels to New York and obsessively spies on her favorite actor (Chris Noth).",71,33,"Searching for Paradise"
