"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Hal Ashby","Norman Jewison","William Gunn","United Artists","Cartier Productions, Mirisch Corporation","PG","Comedy, Drama","English","May 20, 1970, Original","May 3, 2010","1h 53m","As his 30th birthday nears, the aristocratic Elger Winthrop Enders (Beau Bridges) finally decides to leave his parents' home, and he purchases an apartment complex in the slums of New York. The coldhearted Elger plans to boot out the current residents and refashion the crumbling dwelling into a luxurious bachelor pad. But after the spoiled young man befriends locals Francine (Diana Sands) and Margie (Pearl Bailey), he abandons his plans and instead focuses on charming his lovely neighbors.",93,79,"The Landlord"
