"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Louis Malle","Universal Pictures","Universal/Universal Int","PG","Comedy","English","Feb 17, 1984, Original","Jun 27, 2008","1h 32m","After getting laid off, Weslake (Donald Sutherland) begins working in the pawn shop of stingy Garvey (Jack Warden). When Weslake's friend Dillard (Sean Penn) and his pal, electrician Ramon (Trinidad Silva), come in to retrieve Dillard's pawned guitar, Ramon makes a deal with Garvey to install a burglar alarm system. Realizing the system will make his job unnecessary, Weslake teams up with Dillard, Ramon, pimp Boardwalk (Larry Riley) and homeless man Turtle (Wallace Shawn) to rob Garvey's vault.",0,34,"Crackers"
