"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"James Gray","Paul Webster, Kerry Orent","Fine Line Features, New Line Cinema, Live Entertainment","R","Crime, Drama","English","Jan 1, 2007","$989.9K","1h 38m","Surround, Stereo","Long separated from his Russian family, hit man Joshua (Tim Roth) returns to Brighton Beach for a contract killing for the Russian Mafia. His abusive father, Arkady (Maximilian Schell), banned him from returning after Joshua committed his first murder. He takes up residence in a hotel, and soon everyone knows he has returned. He goes home to visit his dying mother, Irina (Vanessa Redgrave), and prepares for the assassination, getting drawn back into the criminal community he left behind.",53,69,"Little Odessa"
