"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Fred Zinnemann","Pandro S. Berman","Helen Deutsch","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Mystery & Thriller","English","Jul 24, 1944, Original","Nov 22, 2011","1h 50m","When seven German prisoners in a Nazi concentration camp manage to escape, the Gestapo embarks on a mission to recapture and crucify all of the fugitives. Only George Heisler (Spencer Tracy) manages to elude the persistent Nazis, but he is met with indifference or hostility in his efforts to hide. Fortunately, he runs across the kind Madame Marelli (Agnes Moorehead) and family man Paul Roeder (Hume Cronyn), and with their help, he mounts a desperate bid for permanent freedom.",100,76,"The Seventh Cross"
