"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Luis Buñuel","Serge Silberman","Luis Buñuel, Jean-Claude Carrière","20th Century Fox, Rialto Pictures","20th Century Fox","R","Comedy","French (Canada)","Sep 11, 1974, Original","May 24, 2005","1h 44m","Mono","1.66:1, 35mm","This Surrealist Spanish film, with a title referencing the Communist Manifesto, strings together short incidents based on the life of director Luis Buñuel. Presented as chance encounters, these loosely related, intersecting situations, all without a consistent protagonist, reach from the 19th century to the 1970s. Touching briefly on subjects such as execution, pedophilia, incest, and sex, the film features an array of characters, including a sick father and incompetent police officers.",85,91,"The Phantom of Liberty"
