"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Mark Helfrich","Mike Karz, Brian Volk-Weiss, Barry Katz","Josh Stolberg","Lionsgate Films","Lionsgate Films","R (Language|Crude Dialogue|Nudity|Some Drug Use|Strong Sexual Content)","Romance, Comedy","English","Sep 21, 2007, Wide","Aug 26, 2016","$35.0M","1h 39m","DTS, Dolby SRD, SDDS","Flat (1.85:1)","Cursed since childhood, dentist Charlie Kagan (Dane Cook) cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman (Jessica Alba) of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",5,57,"Good Luck Chuck"
