"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Donner","Phil Feldman","Columbia Pictures Corporation, Rastar Pictures, Delphi Film Foundation","PG","Comedy","English","Dec 10, 1982, Limited","Apr 16, 2012","1h 39m","Unemployed journalist Jack Brown (Richard Pryor) is attempting to make ends meet as the night janitor in a ritzy department store owned by Louisiana millionaire U.S. Bates (Jackie Gleason). On his annual visit to his father's store, Bates' pampered son, Eric (Scott Schwartz), is told he can choose one item in the toy department. To everyone's horror, he chooses Jack. Paid handsomely to spend one week with the troublesome kid, Jack soon discovers the roots of Eric's bad behavior.",3,53,"The Toy"
