"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Thorpe","Joe Pasternak","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Musical, Romance","English","Apr 24, 1944, Original","Jul 21, 2009","2h 4m","After a successful nightclub performance, singer Patsy (June Allyson) and her gold digger sister Jean (Gloria DeHaven) hold a private show for servicemen, after which both become smitten with a sailor named Johnny (Van Johnson). Unexpectedly, Patsy and Jean receive a huge anonymous donation, which they use to refashion an abandoned warehouse into a canteen. As they continue working on their new business, they try to determine who their benefactor was, all the while competing for Johnny's love.",100,81,"Two Girls and a Sailor"
