"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Joe Dante","Jon Davison","John Sayles","New World Pictures","New World Pictures","R","Horror","English","Jul 3, 1978, Original","May 3, 2018","1h 32m","Mono","Two people (Bradford Dillman, Heather Menzies) unwittingly free a mad military scientist's (Kevin McCarthy) mutant fish near a summer camp and resort lake.",72,51,"Piranha"
