"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Manganelli","Robert Manganelli, Tony Schillaci","Intermedia Films","R","Mystery & Thriller","English","Dec 29, 2016","1h 32m","A New York police photographer (John Mellencamp) finds romance with a woman (Terrylene) who cannot hear or speak and who has visions of a serial killer.",0,16,"After Image"
