"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jim Gillespie","Stokely Chaffin, Neal H. Moritz, Erik Feig","Lois Duncan, Kevin Williamson","Columbia Pictures","Columbia Pictures Corporation","R","Horror","English","Oct 17, 1997, Original","Apr 27, 2013","$72.2M","1h 41m","Dolby, SDDS, Surround","35mm, Scope (2.35:1)","A year after running over a fisherman and dumping his body in the water, four friends reconvene when Julie (Jennifer Love Hewitt) receives a frightening letter telling her that their crime was seen. While pursuing who he thinks is responsible for the letter, Barry (Ryan Phillippe) is run over by a man with a meat hook. The bloodletting only increases from there, as the killer with the hook continues to stalk Julie, Helen (Sarah Michelle Gellar) and Ray (Freddie Prinze Jr.).",45,41,"I Know What You Did Last Summer"
