"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Norman Jewison","Norman Jewison, Arnon Milchan, Jeff Rothberg","New Regency Pictures, Warner Bros., Regency Enterprises","PG","Kids & Family, Fantasy","English","Mar 1, 2013","$4.3M","1h 50m","Surround","A car accident leaves young Albert (Haley Joel Osment) orphaned, so he goes to live in New Jersey with Harriet (Whoopi Goldberg), who was his late mother's adopted sister. When the two of them have trouble getting along, Albert copes by befriending Bogus (Gérard Depardieu), a friendly, caring French magician who happens to be a figment of his mind. This new companion helps the youth come to terms with the loss of his parents -- but also, unexpectedly, helps Harriet confront her own feelings.",41,45,"Bogus"
