"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Myles Berkowitz","Mark McGarry, Jason Villard","Myles Berkowitz","Fox, 20th Century Fox","Phoenician Entertainment","R","Comedy, Romance","English","Feb 26, 1999, Wide","$536.8K","1h 32m","Dolby SR","A producer finances a single filmmaker's (Myles Berkowitz) documentary about his odyssey to find a girlfriend.",35,47,"20 Dates"
