"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Eduardo Sánchez","Robin Cowie, Gregg Hale, Jane Fleming, Mark Ordesky","Eduardo Sánchez","Image Entertainment","Haxan Films, Amber Entertainment","R (Grisly Images|Drug Use|Nudity|Some Graphic Sexual Content|Strong Disturbing Violence)","Horror, Mystery & Thriller","English","May 18, 2012, Limited","Oct 21, 2016","1h 40m","A supernatural presence menaces a newlywed couple (Gretchen Lodge, Johnny Lewis) after they move into the wife's long-abandoned childhood home.",47,32,"Lovely Molly"
