"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Roger Spottiswoode","Michael C. Gross, Joe Medjuck, Ivan Reitman","Blake Snyder, William Osborne, Will Davies","Universal Pictures, Northern Lights Entertainment","PG-13","Action, Comedy","English","Feb 12, 2014","$26.6M","1h 27m","Surround, Stereo","Flat (1.85:1)","Smarting from a romantic breakup, macho police Sgt. Joe Bomowski (Sylvester Stallone) gets a cross-country visit from his mother, Tutti (Estelle Getty). Her misguided efforts to help only fray his nerves, but that doesn't stop her from nagging Joe to be more open about his feelings toward his ex-girlfriend and current boss, Lt. Gwen Harper (JoBeth Williams). When Tutti witnesses a brutal multiple murder, she takes her meddling to the extreme by tagging along to help her son solve the case.",14,21,"Stop! Or My Mom Will Shoot"
