"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Eva Trobisch","Trini Goetze, Veronika Neuber","Eva Trobisch","Trimaphilm","Drama","German","Jun 12, 2019","1h 33m","Scope (2.35:1)","A woman hides a sexual assault by her new boss' brother-in-law.",100,61,"All Is Good"
