"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Deepa Mehta","David Hamilton","Deepa Mehta","Magnolia Pictures","Bollywood/Hollywood Productions","PG-13","Romance, Comedy","English","Nov 22, 2002, Wide","Nov 8, 2005","$1.5M","1h 45m","Dolby Stereo, Dolby Digital, Dolby A, Dolby SR","Scope (2.35:1)","A woman (Lisa Ray) pretends to be the girlfriend of a successful businessman (Rahul Khanna) in order to ease tensions in his family.",41,58,"Bollywood/Hollywood"
