"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Yates","Robert F. Colesberry, Peter Yates","Walter Bernstein","Orion Pictures","PG","Mystery & Thriller","English","Mar 4, 1988, Limited","Jan 9, 2017","$161.7K","1h 41m","During a time of anti-Communist paranoia, editor Emily Crane (Kelly McGillis) balks at turning over the identities of colleagues being sought by the House Un-American Activities Committee and is blacklisted as a result. After taking a job as an elderly woman's companion, her life falls into a normal rhythm -- until she checks out an argument in the house next door. Soon Emily is on the run and trying to unravel a Nazi plot. Meanwhile, Cochran (Jeff Daniels), an FBI man, tries to protect her.",71,27,"The House on Carroll Street"
