"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Rocky Powell","Luke Coffee, Rocky Powell, Juddy Talt, Sharon Reinschmiedt, Jennifer Wyatt-Beasley","Juddy Talt","R (Some Sexual References)","Romance, Comedy","English","Jun 2, 2017","1h 38m","A best-selling author on love returns to his hometown after his latest breakup. He renews his relationships with family and friends, and he meets a free-spirited bookseller who challenges him to let people appreciate him for who he is.",36,48,"Language of a Broken Heart"
