"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"George P. Cosmatos","Luigi De Laurentiis, Aurelio De Laurentiis","Gordon Company, Filmauro, Metro-Goldwyn-Mayer","R","Sci-Fi, Horror, Mystery & Thriller","English","Apr 13, 2017","$15.4M","1h 38m","Surround","Hired by Martin (Meg Foster), the head of a major corporation, a crew including geologist Steven Beck (Peter Weller) descends to the ocean's depths for a mining project. When the undersea explorers find a sunken ship and investigate, they inadvertently bring a malevolent life form on board their vessel. The creature kills some crew members and causes them to mutate, resulting in a battle for survival against an unknown force far below the surface of the ocean.",23,27,"Leviathan"
