"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ingmar Bergman","Allan Ekelund","Ingmar Bergman, Herbert Grevenius","Svensk Filmindustri","Drama","English","Oct 26, 1954, Wide","Nov 20, 2018","1h 34m","Ballerina Marie (Maj-Britt Nilsson), spending the summer with her unsettling Uncle Erland (Georg Funkquist) at his quiet island home near Stockholm, meets the kindhearted Henrik (Birger Malmsten) and falls into a carefree summer romance with him that ends suddenly and tragically. Years later, after rediscovering her old diary from that fateful summer, melancholy Marie returns to her uncle's home in an attempt to quiet the demons that have haunted her ever since.",100,81,"Summer Interlude"
