"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Yuri Zeltser","Columbia, TriStar Pictures","R","Mystery & Thriller","English","Apr 19, 2016","1h 37m","Fresh out of the academy, straight-laced rookie Christopher O'Brien (Rory Cochrane) is paired with decorated police Detective Nora ""Hugs"" Hugosian (Gina Gershon). For their first assignment as partners, Hugs and O'Brien must investigate a series of brutal murders in which all the victims are criminals. As the impressionable O'Brien falls for Hugs, the Internal Affairs Bureau sends Simon Hertzel (Ron Silver) to warn him that his new mentor may be involved in shocking vigilante activities.",20,29,"Black and White"
