"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jeff Abugov","Larry Estes","Jeff Abugov","Sony Pictures Entertainment, Columbia TriStar Home Video, Independent Artists","Columbia, TriStar Pictures","R","Comedy","English","Sep 3, 1999, Original","Apr 1, 2010","$4.6K","1h 30m","Dolby","In this mockumentary, an observant alien reveals the bizarre and hilarious truth about human dating rituals and relationships. The alien (David Hyde Pierce) focuses on two young people who meet in a Los Angeles nightclub. As ""the male"" (Mackenzie Astin) and ""the female"" (Carmen Electra) embark upon their new relationship, the alien documents candid moments from their courtship, offering up anthropological commentary and analysis along the way.",33,73,"The Mating Habits of the Earthbound Human"
