"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Tom Brady","Adam Sandler, Jack Giarraputo, Allen Covert, Nick Swardson, David Dorfman","Adam Sandler, Allen Covert, Nick Swardson","Sony Pictures Entertainment","Happy Madison Productions","R (Pervasive Crude Sexual Content|Language|Some Nudity)","Comedy","English","Sep 9, 2011, Wide","Mar 15, 2012","$2.3M","1h 36m","Innocent Midwesterner Bucky Larson (Nick Swardson) works in a dead-end job as a grocery bagger and has never even kissed a girl. Obviously, his life is going nowhere. While watching a stag film with his buddies, he discovers that his conservative parents (Edward Herrmann, Miriam Flynn) were once porn stars. Convinced that he has found his true destiny, Bucky heads out to Hollywood to make it big in the adult-film business -- even though his ""qualifications"" for the job come up short.",3,25,"Bucky Larson: Born to Be a Star"
