"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Chris Menges","Sarah Radclyffe","Shawn Slovo","Working Title Films","PG","Drama","English","Aug 23, 2005","$557.2K","1h 53m","Surround","Molly (Jodhi May), a white teenage girl living in Johannesburg during the 1960s, finds her life turned upside down when her leftist parents become targets of the pro-apartheid South African government. Molly's father, Gus (Jeroen Krabbé), is forced into exile, but her mother, Diana (Barbara Hershey), continues her activism. As her family's reputation leaves her shunned by fellow Caucasian peers, Molly grows closer to her mother and begins to understand the anti-apartheid cause.",91,81,"A World Apart"
