"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Harold Becker","Martin Bregman, Louis A. Stroller","Richard Price","Universal Pictures, Bregman/Baer Productions","R","Mystery & Thriller, Drama","English","Mar 18, 2014","$56.6M","1h 52m","Surround","Troubled New York City detective Frank Keller (Al Pacino) investigates a serial killer who finds victims using personal ads in a magazine and leaves the song ""Sea of Love"" playing at his crime scenes. With the help of his partner, Sherman Touhey (John Goodman), Frank concocts a plan to find the killer using his own personal ads. But when Frank falls for one of his chief suspects, Helen Cruger (Ellen Barkin), he struggles to reconcile his personal life and his professional duty.",75,66,"Sea of Love"
