"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Otto Bell","Stacey Reiss, Sharon Chang, Otto Bell","Sony Pictures Classics","Sony Pictures Classics, Kissaki Films, Stacey Reiss, 19340 Productions","G","Documentary","English","Nov 2, 2016, Limited","Feb 7, 2017","$3.2M","1h 27m","Aishol-pan, a 13-year-old girl, trains to become the first female in 12 generations of her Kazakh family to become an eagle hunter and rises to the pinnacle of a tradition that has been handed down from father to son for centuries. While there are many old Kazakh eagle hunters who vehemently reject the idea of any female taking part in their ancient tradition, Aisholpan's father, Nurgaiv, believes that a girl can do anything a boy can, as long as she's determined.",94,86,"The Eagle Huntress"
