"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Theresa Connelly","Geoff Stier, Julia Chasman","Theresa Connelly","Fox","Lakeshore Entertainment","PG-13","Comedy, Drama","English","Jan 16, 1998, Original","Apr 17, 2001","$600.3K","1h 47m","Dolby Digital","Flat (1.85:1)","A Detroit matriarch (Lena Olin) cheats on her husband (Gabriel Byrne) and oversees her pregnant daughter's (Claire Danes) marriage to a neighbor.",42,52,"Polish Wedding"
