"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ralph Nelson","Martin Baum","Baum/Dantine Productions","PG","Action, Adventure","English","Jan 17, 2017","1h 41m","English engineer Jim Keogh (Michael Caine) and black anti-apartheid activist Shack Twala (Sidney Poitier) go on the run together in 1970s South Africa after falling foul of the police. Aided by Shack's lawyer, Rina (Prunella Gee), the two attempt to make their way to Cape Town where Shack hopes to return a diamond stash to the African National Congress and in turn seek help from the Congress' leader, Wilby (Joe De Graft). Unbeknownst to the pair, they are being followed.",67,45,"The Wilby Conspiracy"
