"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Gaël Morel","Laurent Lavolé, Isabelle Pragier","Gaël Morel, Christophe Honoré","Drama","French (Canada)","Apr 2, 2017","1h 32m","After her son dies in a car accident, a grieving mother (Catherine Deneuve) becomes obsessed with his best friend (Thomas Dumerchez), who survived the wreck and is dealing with pain of his own.",83,52,"Apres Lui"
