"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Lewis Gilbert","Lewis Gilbert","Willy Russell","Columbia Pictures, RCA/Columbia","Columbia Pictures Corporation","PG","Comedy, Drama","English","Sep 21, 1983, Wide","Jan 24, 2006","1h 50m","Stereo","Rita (Julie Walters), a married hair stylist in her 20s, wants to go back to school. She begins studying with Dr. Bryant (Michael Caine), a professor using alcohol to cope with his divorce. Despite his personal problems, Dr. Bryant helps Rita realize her academic potential. In turn, her passion for learning revitalizes his love of teaching. However, when Rita's blue-collar spouse learns that his wife is more interested in education than homemaking, he becomes frustrated by her independence.",82,81,"Educating Rita"
