"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Mark Robson","Robert Buckner","Baynard Kendrick, Robert Buckner","Universal Pictures","Universal/Universal Int","Drama","English","Jul 31, 1951, Original","1h 37m","Unable to see after he's hurt on the battlefield, Sgt. Larry Nevins (Arthur Kennedy) lands in a military hospital with African-American soldier Joe Morgan (James Edwards) and attending nurse Judy Greene (Peggy Dow). Though he's engaged to a girl in America, Larry finds himself falling for Judy. Meanwhile, his casual racism damages his friendship with Joe. But, when he heads back to the U.S., Larry realizes how much he cares for Judy -- and how wrong he was to judge others by their race.",100,82,"Bright Victory"
