"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ben Sharpsteen, Hamilton Luske","Walt Disney","Walt Disney Pictures","Walt Disney Productions","G","Kids & Family, Fantasy, Animation","English","Feb 9, 1940, Wide","Jan 10, 2017","$18.7M","1h 27m","Surround, Stereo, Mono","When the woodworker Geppetto (Christian Rub) sees a falling star, he wishes that the puppet he just finished, Pinocchio (Dickie Jones), could become a real boy. In the night, the Blue Fairy (Evelyn Venable) grants Geppetto's wish and asks Jiminy Cricket (Cliff Edwards) to serve as the wooden boy's conscience. But the naive and trusting Pinocchio falls into the clutches of the wicked Honest John (Walter Catlett), who leads him astray to the sinful Pleasure Island.",100,73,"Pinocchio"
