"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Pierre Salvadori","Philippe Martin","Pierre Salvadori, Benoît Graffin, David Léotard","Paramount Pictures","Les Films Pelleas","R (Language)","Romance","French (France)","Jun 3, 2005, Original","Apr 10, 2017","$826.2K","1h 49m","An overly helpful headwaiter (Daniel Auteuil) goes out of the way to help a suicidal man (José Garcia) reconcile with his girlfriend (Sandrine Kiberlain).",58,66,"After You"
