"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Arthur Penn","Richard D. Zanuck, David Brown","R","Mystery & Thriller","English","May 25, 2021","$9.0M","1h 57m","Surround","Chris Lloyd (Matt Dillon) doesn't understand his father at all. Chris has a spontaneous personality and loves racing cars, while his father, Walter (Gene Hackman), is a conservative businessman. When Donna (Gayle Hunnicutt), Walter's wife, goes missing on her European vacation, Walter and Chris fly to Europe to locate her. But what Chris doesn't know is that Walter is a former CIA agent, and that some of his old intelligence contacts are the key to finding Donna.",62,35,"Target"
