"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Quine","Ray Stark","Paramount Pictures","World Enterprises","Drama","English","Nov 10, 1960, Wide","Jun 15, 2011","2h 9m","When American artist Robert Lomax (William Holden) first meets beautiful Chinese native Suzie Wong (Nancy Kwan) aboard a ferry, she claims to be the virginal daughter of a prominent man. But when Robert spots her again in a Hong Kong brothel, she admits she is actually a prostitute. As Suzie models for Robert's paintings, their friendship deepens into love, to the disapproval of Robert's crusty British friend O'Neill (Laurence Naismith) and his daughter, Kay (Sylvia Syms), who fancies Robert.",33,68,"The World of Suzie Wong"
