"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Guy Ritchie","Ivan Atkinson, Bill Block, Steve Chasman, Guy Ritchie, Jason Statham","Guy Ritchie, Ivan Atkinson, Marn Davies","Lionsgate","The Searchers NV, Tencent Pictures, AZ Celtic Films, STX Films, Miramax, Toff Guy Films","R (Language and Violence)","Action, Comedy, Mystery & Thriller","English","Mar 3, 2023, Wide","Mar 21, 2023","$6.4M","1h 54m","Digital 2.39:1","In the film, super spy Orson Fortune (Jason Statham) must track down and stop the sale of a deadly new weapons technology wielded by billionaire arms broker Greg Simmonds (Hugh Grant). Reluctantly teamed with some of the world’s best operatives (Aubrey Plaza, Cary Elwes, Bugzy Malone), Fortune and his crew recruit Hollywood's biggest movie star Danny Francesco (Josh Hartnett) to help them on their globe-trotting undercover mission to save the world.",51,82,"Operation Fortune: Ruse de guerre"
