"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Stevenson","Walt Disney","Buena Vista Pictures, Gativideo, Walt Disney Pictures, Buena Vista Home Entertainment [br]","Walt Disney Pictures","G","Kids & Family, Musical","English","Aug 27, 1964, Original","Nov 22, 2015","2h 20m","Surround, Stereo","When Jane (Karen Dotrice) and Michael (Matthew Garber), the children of the wealthy and uptight Banks family, are faced with the prospect of a new nanny, they are pleasantly surprised by the arrival of the magical Mary Poppins (Julie Andrews). Embarking on a series of fantastical adventures with Mary and her Cockney performer friend, Bert (Dick Van Dyke), the siblings try to pass on some of their nanny's sunny attitude to their preoccupied parents (David Tomlinson, Glynis Johns).",97,86,"Mary Poppins"
