"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Koji Fukada","Koji Fukada, Kiki Sugino","Koji Fukada","Drama","Japanese","2h 5m","Sakuko goes to visit her aunt before she starts college and reunites with an old flame. As the summer progresses, a web of relationships evolve between the two and their friends.",100,NA,"Hotori No Sakuko"
