"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Vincent Gallo","Chris Hanley","Vincent Gallo, Alison Bagnall","Cinépix Film Properties (CFP), Muse Productions, Lions Gate Films","R","Drama","English","Jan 21, 1998, Original","Aug 16, 2016","$2.4M","1h 52m","Surround, Dolby","35mm, Flat (1.85:1)","Convict Billy Brown (Vincent Gallo) dreads going home so much upon his release from prison that he tries to get back inside. In desperation, Billy kidnaps Layla (Christina Ricci) from a tap dancing class and pleads with her to impersonate his wife and to accompany him home to visit his parents, Janet (Anjelica Huston) and Jimmy (Ben Gazzara). To Billy's dismay, Layla takes to her role enthusiastically. She breaks through to obsessive Buffalo Bills football fan Janet and the hard-edged Jimmy.",77,88,"Buffalo 66"
