"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Gonzalo Calzada","Gonzalo Calzada","Buffalo Films","Horror, Mystery & Thriller","Spanish","Dec 4, 2018","1h 51m","A young woman travels into a jungle to find a mystical plant to help her dying father.",83,17,"Luciferina"
