"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Craig Gillespie","Sarah Aubrey, John Cameron, Sidney Kimmel","Nancy Oliver","Metro-Goldwyn-Mayer","Sidney Kimmel Entertainment","PG-13 (Some Sex-Related Content)","Comedy, Drama, Romance","English","Oct 12, 2007, Limited","Oct 17, 2016","$5.9M","1h 47m","Extremely shy Lars (Ryan Gosling) finds it impossible to make friends or socialize. His brother (Paul Schneider) and sister-in-law (Emily Mortimer) worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor (Patricia Clarkson), his family and the rest of the community go along with his delusion.",81,84,"Lars and the Real Girl"
