"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Stéphane Brizé","Christophe Rossignon, Philip Boëffard","Stéphane Brizé, Olivier Gorce","Kino Lorber","Nord-Ouest Films, Arte France Cinema","Drama","French (France)","Apr 15, 2016, Limited","Aug 16, 2016","$112.1K","1h 33m","Scope (2.35:1)","At the age of 51, Thierry starts a new job that soon brings him face to face with a moral dilemma.",92,60,"The Measure of a Man"
