"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Lorenzo Vigas","Lorenzo Vigas, Michel Franco, Jorge Hernandez Aldana","Lorenzo Vigas, Paula Markovitch","MUBI","Drama","Spanish","Nov 4, 2022, Limited","Nov 11, 2022","1h 32m","Teenager Hatzín travels from Mexico City to collect the remains of his father, found in a communal grave in Northern Mexico. But a casual encounter with a seemingly familiar man introduces both doubt and hope around the truth.",90,85,"The Box"
