"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Hubert Cornfield","Hubert Cornfield","Hubert Cornfield, Robert Philppeny, Lionel White","Universal Pictures","Universal Pictures","R","Mystery & Thriller","English","Feb 26, 1969, Wide","May 11, 2004","1h 33m","Two men (Marlon Brando, Richard Boone), a drug addict (Rita Moreno) and her brother kidnap a young woman for ransom in France.",63,46,"Night of the Following Day"
